  5059.740  5.792e-16  2.001e-17
  5064.341  5.515e-16  1.964e-17
  5068.944  5.523e-16  1.967e-17
  5073.547  5.365e-16  1.952e-17
  5078.152  5.859e-16  2.004e-17
  5082.757  5.210e-16  1.919e-17
  5087.363  5.717e-16  1.973e-17
  5091.970  5.478e-16  1.942e-17
  5096.578  5.193e-16  1.909e-17
  5101.187  5.428e-16  1.934e-17
  5105.797  5.387e-16  1.913e-17
  5110.408  5.764e-16  1.949e-17
  5115.020  5.671e-16  1.933e-17
  5119.632  5.555e-16  1.916e-17
  5124.246  6.111e-16  1.965e-17
  5128.860  6.052e-16  1.963e-17
  5133.476  5.952e-16  1.947e-17
  5138.092  5.668e-16  1.917e-17
  5142.709  5.726e-16  1.924e-17
  5147.327  5.288e-16  1.872e-17
  5151.946  5.728e-16  1.917e-17
  5156.566  6.257e-16  1.970e-17
  5161.187  5.692e-16  1.890e-17
  5165.809  5.674e-16  1.878e-17
  5170.431  5.807e-16  1.881e-17
  5175.055  5.762e-16  1.859e-17
  5179.679  5.439e-16  1.820e-17
  5184.305  5.705e-16  1.856e-17
  5188.931  5.403e-16  1.836e-17
  5193.558  5.671e-16  1.895e-17
  5198.186  5.386e-16  1.888e-17
  5202.815  5.994e-16  1.955e-17
  5207.444  5.748e-16  1.927e-17
  5212.075  5.446e-16  1.865e-17
  5216.706  5.179e-16  1.808e-17
  5221.339  5.470e-16  1.839e-17
  5225.972  4.854e-16  1.773e-17
  5230.606  5.129e-16  1.792e-17
  5235.241  4.807e-16  1.767e-17
  5239.877  5.709e-16  1.848e-17
  5244.514  5.297e-16  1.799e-17
  5249.151  5.376e-16  1.814e-17
  5253.789  5.026e-16  1.770e-17
  5258.429  4.959e-16  1.752e-17
  5263.069  4.930e-16  1.736e-17
  5267.710  4.798e-16  1.716e-17
  5272.352  4.572e-16  1.683e-17
  5276.995  4.789e-16  1.705e-17
  5281.638  5.146e-16  1.756e-17
  5286.283  4.656e-16  1.698e-17
  5290.928  4.665e-16  1.692e-17
  5295.574  4.694e-16  1.716e-17
  5300.221  4.691e-16  1.710e-17
  5304.869  4.988e-16  1.738e-17
  5309.517  4.700e-16  1.704e-17
  5314.167  4.543e-16  1.686e-17
  5318.817  4.485e-16  1.686e-17
  5323.468  5.014e-16  1.730e-17
  5328.120  4.454e-16  1.667e-17
  5332.773  4.709e-16  1.700e-17
  5337.427  4.316e-16  1.650e-17
  5342.081  4.734e-16  1.701e-17
  5346.736  4.673e-16  1.687e-17
  5351.393  4.547e-16  1.680e-17
  5356.050  4.465e-16  1.655e-17
  5360.707  4.444e-16  1.656e-17
  5365.366  4.583e-16  1.658e-17
  5370.025  4.113e-16  1.611e-17
  5374.685  4.330e-16  1.636e-17
  5379.347  4.556e-16  1.656e-17
  5384.008  4.313e-16  1.626e-17
  5388.671  4.562e-16  1.647e-17
  5393.334  4.552e-16  1.659e-17
  5397.999  4.157e-16  1.608e-17
  5402.664  4.414e-16  1.636e-17
  5407.330  4.360e-16  1.621e-17
  5411.996  4.387e-16  1.632e-17
  5416.664  4.599e-16  1.650e-17
